gene	stat
ENSG00000111319	12.849990810792526
ENSG00000175895	12.83476550681159
ENSG00000148814	12.832788532320325
ENSG00000050426	12.826834650845187
ENSG00000176055	12.819855344158034
ENSG00000255302	12.81696219891267
ENSG00000270175	12.814386051839618
ENSG00000127588	12.797168622287709
ENSG00000260742	12.797083521874049
ENSG00000273901	12.788966306866788
ENSG00000261229	12.785410108001061
ENSG00000179841	12.784978842715162
ENSG00000169193	12.784521493496609
ENSG00000140632	12.7837634692689
ENSG00000161653	12.776843869460128
ENSG00000262772	12.770973921976404
ENSG00000141699	12.762225591119735
ENSG00000184898	12.759828931788352
ENSG00000162735	12.75728829524646
ENSG00000256514	12.755019823490917
ENSG00000249715	12.746721114638369
ENSG00000250475	12.743244786960267
ENSG00000102882	12.737794947303724
ENSG00000255839	12.733902849064958
ENSG00000245213	12.726083040821328
ENSG00000260183	12.719861977546111
ENSG00000112562	12.71614784942762
ENSG00000250893	12.705807535065079
ENSG00000284190	12.705281183621947
ENSG00000259343	12.702451385154248
ENSG00000215333	12.700945572949854
ENSG00000137486	12.683031240841958
ENSG00000163820	12.681246588126921
ENSG00000166351	12.679793342994605
ENSG00000021645	12.671063387330124
ENSG00000196427	12.670351485713512
ENSG00000186086	12.66804747756244
ENSG00000168421	12.66664383829023
ENSG00000283654	12.658629395075465
ENSG00000163873	12.655971711783074
ENSG00000254609	12.653090913649354
ENSG00000134970	12.652411999657085
ENSG00000215271	12.647954334187412
ENSG00000153922	12.642688827246138
ENSG00000173404	12.642356242690102
ENSG00000266968	12.63856175928889
ENSG00000133083	12.637271267350997
ENSG00000198384	12.634738433207685
ENSG00000103024	12.634141652037343
ENSG00000257150	12.627667885854013
ENSG00000239650	12.626888980133646
ENSG00000106688	12.624536915657757
ENSG00000234604	12.624453178527338
ENSG00000089289	12.623728978084285
ENSG00000151303	12.617312047236512
ENSG00000179348	12.61563169050957
ENSG00000006125	12.608174253160204
ENSG00000173826	12.600640837361999
ENSG00000264522	12.595696463855978
ENSG00000214198	12.591888383905305
ENSG00000175287	12.591659499347454
ENSG00000131080	12.585299087589467
ENSG00000172671	12.583584023476487
ENSG00000113575	12.581643079880186
ENSG00000261324	12.57298159370582
ENSG00000066739	12.572735598584844
ENSG00000177108	12.569189891207653
ENSG00000258894	12.559683556330606
ENSG00000230882	12.559398822537416
ENSG00000251143	12.551741839944961
ENSG00000151208	12.551210952944237
ENSG00000183978	12.55019266384302
ENSG00000277050	12.548730384227515
ENSG00000179023	12.536153545062978
ENSG00000275450	12.53572288431204
ENSG00000221716	12.531583447954114
ENSG00000078687	12.527762156898659
ENSG00000166578	12.522924266906742
ENSG00000171722	12.522502707861163
ENSG00000272622	12.520795077319429
ENSG00000177640	12.519151589748622
ENSG00000186377	12.517686773678165
ENSG00000166347	12.515001274491402
ENSG00000260565	12.51460538865468
ENSG00000231258	12.512869870543103
ENSG00000253937	12.511653782617522
ENSG00000254100	12.510982072560882
ENSG00000261226	12.507073283288282
ENSG00000251757	12.499316946859418
ENSG00000106018	12.498566408182608
ENSG00000188996	12.490349779371803
ENSG00000227695	12.489835204679949
ENSG00000184999	12.479159940708499
ENSG00000067248	12.477139114989344
ENSG00000136932	12.475798738873658
ENSG00000141279	12.465103126956885
ENSG00000260425	12.464603900585802
ENSG00000114388	12.464518640026721
ENSG00000124664	12.463651481090716
ENSG00000151778	12.463195092213766
ENSG00000259390	12.457636798689958
ENSG00000111305	12.454012170397169
ENSG00000143578	12.451353380066909
ENSG00000262888	12.449796857229819
ENSG00000261011	12.443807354789357
ENSG00000167094	12.44192672670531
ENSG00000102870	12.440947552592652
ENSG00000225498	12.439285020746803
ENSG00000279970	12.434524361645838
ENSG00000010318	12.432914842644866
ENSG00000175662	12.430501849259842
ENSG00000078053	12.42983532677074
ENSG00000172466	12.428713279133294
ENSG00000105219	12.425303415093826
ENSG00000152705	12.42450426602907
ENSG00000196678	12.422795872259561
ENSG00000166912	12.415547548476678
ENSG00000180616	12.41421028394073
ENSG00000196118	12.412194724115645
ENSG00000124831	12.4063871537199
ENSG00000125434	12.399296621823702
ENSG00000271880	12.393412922083415
ENSG00000267092	12.391112076725683
ENSG00000223519	12.39072639787715
ENSG00000108684	12.3907044496625
ENSG00000126773	12.389783942138859
ENSG00000259867	12.387491097922982
ENSG00000165233	12.377887238138356
ENSG00000113494	12.377809508063919
ENSG00000124302	12.376665381378164
ENSG00000130038	12.368696642186269
ENSG00000171101	12.368599480784097
ENSG00000262119	12.365524596532534
ENSG00000239899	12.364598926383508
ENSG00000080854	12.36208666492025
ENSG00000083828	12.362026340424965
ENSG00000242808	12.360402461696223
ENSG00000166455	12.356352300130258
ENSG00000236616	12.355936055798324
ENSG00000197620	12.35479594071363
ENSG00000228420	12.354229399733319
ENSG00000238122	12.351341540649443
ENSG00000152093	12.347794195728707
ENSG00000237441	12.34436014096515
ENSG00000099337	12.342932932308495
ENSG00000283848	12.340840273005899
ENSG00000269054	12.340443835829541
ENSG00000253414	12.338568034775603
ENSG00000274292	12.331697234868741
ENSG00000263677	12.32414161656508
ENSG00000152137	12.320153672762169
ENSG00000267690	12.318685824044017
ENSG00000175336	12.31231120261405
ENSG00000164463	12.305839424419114
ENSG00000179387	12.305245662603653
ENSG00000197324	12.302461534313075
ENSG00000163728	12.301393028145172
ENSG00000145075	12.296232856236518
ENSG00000181929	12.29577127274129
ENSG00000217576	12.292714725984979
ENSG00000238164	12.292600281586443
ENSG00000246922	12.29136147404443
ENSG00000259657	12.285912075426412
ENSG00000196872	12.285742911848557
ENSG00000275318	12.285504043750464
ENSG00000220925	12.284314684561503
ENSG00000228363	12.282674736976492
ENSG00000155666	12.281814552609548
ENSG00000146063	12.278284501687466
ENSG00000196620	12.270292248601923
ENSG00000111269	12.263635299952258
ENSG00000108774	12.262045536110803
ENSG00000131503	12.259289003426904
ENSG00000227855	12.25848552246233
ENSG00000278955	12.254206171803109
ENSG00000274251	12.252512420303525
ENSG00000280255	12.249390356534702
ENSG00000271109	12.247602619942612
ENSG00000164576	12.244225245218587
ENSG00000265916	12.240257087523233
ENSG00000160445	12.237213770790445
ENSG00000113318	12.230663220755092
ENSG00000136770	12.228084238752492
ENSG00000237037	12.227475660735612
ENSG00000122085	12.22668052124759
ENSG00000145715	12.226216741261435
ENSG00000258282	12.223004609972385
ENSG00000159409	12.221782730590022
ENSG00000188316	12.220146203620677
ENSG00000166135	12.219139611610775
ENSG00000149292	12.217962137519208
ENSG00000227218	12.21774996709923
ENSG00000076108	12.216421323689417
ENSG00000178498	12.21168793492544
ENSG00000107018	12.206444623659888
ENSG00000165406	12.204825759663413
ENSG00000141293	12.195368690057935
ENSG00000158987	12.195086490738193
ENSG00000102886	12.191521420784929
ENSG00000163071	12.187711104197627
ENSG00000134056	12.186298389414558
ENSG00000185716	12.186003670774424
ENSG00000132881	12.1732895697542
ENSG00000207146	12.170570652145447
ENSG00000213100	12.165370663288005
ENSG00000176485	12.162918606347688
ENSG00000248757	12.159960762351428
ENSG00000240875	12.157535712572809
ENSG00000167565	12.155880893841205
ENSG00000241288	12.151423551506962
ENSG00000259447	12.149676761333282
ENSG00000253361	12.148427627916643
ENSG00000225511	12.144713711568016
ENSG00000178723	12.143946477271777
ENSG00000091536	12.142844858118785
ENSG00000173064	12.142080859073586
ENSG00000114982	12.136987341150473
ENSG00000197208	12.128977272003844
ENSG00000107954	12.123972580512968
ENSG00000041880	12.11681870895975
ENSG00000145388	12.115697907956852
ENSG00000145920	12.114680980637557
ENSG00000198690	12.114517669985464
ENSG00000196372	12.11332507643991
ENSG00000259703	12.112937086392172
ENSG00000215256	12.112648454641924
ENSG00000124237	12.111692930546578
ENSG00000230967	12.11158960885599
ENSG00000228638	12.109302613273892
ENSG00000075461	12.107085138632252
ENSG00000249437	12.102822431524562
ENSG00000239791	12.098143334668839
ENSG00000104976	12.093459011618476
ENSG00000109680	12.093441119584458
ENSG00000224032	12.09259451731966
ENSG00000279073	12.091552495904029
ENSG00000204344	12.083773737476143
ENSG00000265218	12.082921632633273
ENSG00000155761	12.082646346841416
ENSG00000225978	12.079860997887906
ENSG00000176531	12.07135710417147
ENSG00000241769	12.070280724168615
ENSG00000155530	12.065979793975409
ENSG00000283952	12.065684619965788
ENSG00000220205	12.065281762319477
ENSG00000118137	12.063650443472083
ENSG00000237637	12.059581170350283
ENSG00000105707	12.0592510411016
ENSG00000163945	12.059021306243185
ENSG00000176268	12.058578507484478
ENSG00000198089	12.058227525461627
ENSG00000250101	12.057116037900371
ENSG00000170271	12.056833580786563
ENSG00000153234	12.056517524711785
ENSG00000173598	12.05207989656018
ENSG00000224820	12.051199938325059
ENSG00000033867	12.045407158895133
ENSG00000116138	12.036215017742274
ENSG00000279794	12.034737469492354
ENSG00000197296	12.029340098343422
ENSG00000130363	12.02928328244498
ENSG00000264843	12.028791538346704
ENSG00000155545	12.028033748020514
ENSG00000109180	12.021055827413011
ENSG00000227719	12.016476622493837
ENSG00000006282	12.01497231395732
ENSG00000224087	12.013432296556823
ENSG00000229020	12.01316863301207
ENSG00000138380	12.010288034199567
ENSG00000253816	12.00834667637309
ENSG00000138604	12.007364967097885
ENSG00000147724	12.004046909290556
ENSG00000261130	12.003791401577423
ENSG00000267750	12.002641906342294
ENSG00000108239	11.990705764850414
ENSG00000139990	11.989698697602512
ENSG00000170962	11.989184092444084
ENSG00000218416	11.987926014618386
ENSG00000138780	11.98712778636848
ENSG00000172915	11.987020088153407
ENSG00000284343	11.985416193540216
ENSG00000255026	11.985289600093939
ENSG00000164326	11.984346101665608
ENSG00000223776	11.981789029293271
ENSG00000136449	11.979816963427501
ENSG00000250415	11.979012480526087
ENSG00000145029	11.976657723945184
ENSG00000113742	11.96843863019317
ENSG00000143126	11.967756768554132
ENSG00000101210	11.966121556250648
ENSG00000273171	11.964817669506646
ENSG00000189241	11.964687829866405
ENSG00000248431	11.960633897712041
ENSG00000145882	11.96028344761739
ENSG00000152804	11.956660582464693
ENSG00000088727	11.956285616516364
ENSG00000189079	11.95365421865852
ENSG00000264644	11.95343481561262
ENSG00000220161	11.951338374677267
ENSG00000214533	11.950768267738251
ENSG00000105552	11.950183694870864
ENSG00000168818	11.949314805728676
ENSG00000103343	11.945193251703314
ENSG00000273350	11.944099825613558
ENSG00000172379	11.94270163692877
ENSG00000156050	11.940921683006405
ENSG00000122912	11.939834299408142
ENSG00000247049	11.937870976455612
ENSG00000225537	11.936490459423126
ENSG00000157502	11.936266855252235
ENSG00000186526	11.93600394928852
ENSG00000233533	11.930528752193286
ENSG00000279182	11.93024102467198
ENSG00000229047	11.926986571361137
ENSG00000171433	11.925406623315425
ENSG00000152669	11.924262920057462
ENSG00000187048	11.922526753068448
ENSG00000258752	11.922301281908005
ENSG00000268225	11.920269811218626
ENSG00000116299	11.919517138487961
ENSG00000274836	11.916009720806848
ENSG00000279555	11.915056815886878
ENSG00000131477	11.91358202624125
ENSG00000113621	11.913570254612685
ENSG00000177666	11.90422069313751
ENSG00000144290	11.903848609688351
ENSG00000228748	11.894350177593072
ENSG00000164209	11.890238915579262
ENSG00000260621	11.887369059694654
ENSG00000279759	11.884932918125761
ENSG00000010322	11.88385424249989
ENSG00000166596	11.883286755134794
ENSG00000162643	11.881314045175579
ENSG00000013561	11.877357742575466
ENSG00000081479	11.87294818208886
ENSG00000140104	11.866249984492447
ENSG00000265340	11.865362240778257
ENSG00000271911	11.862351709368278
ENSG00000188185	11.860241014286197
ENSG00000254506	11.856208625018754
ENSG00000174206	11.854602726554155
ENSG00000212505	11.853787464453633
ENSG00000144035	11.850148395241996
ENSG00000266017	11.846610953971457
ENSG00000261136	11.845804692678966
ENSG00000174796	11.84081598394382
ENSG00000168228	11.839176268182412
ENSG00000134909	11.83746308918033
ENSG00000215910	11.835002477308604
ENSG00000238123	11.834946397322723
ENSG00000164185	11.827940048364217
ENSG00000158006	11.82633075502642
ENSG00000157107	11.82605524382045
ENSG00000235123	11.823055698083289
ENSG00000188312	11.81437187111431
ENSG00000268069	11.813848452281956
ENSG00000124570	11.810406010335573
ENSG00000172493	11.809135224557567
ENSG00000139970	11.808332654513254
ENSG00000063046	11.806641879075796
ENSG00000241361	11.803634198983675
ENSG00000245275	11.803054480708912
ENSG00000165548	11.800851805163989
ENSG00000119673	11.795348726458954
ENSG00000271362	11.795197618175015
ENSG00000105479	11.792386561905039
ENSG00000169083	11.79213478153889
ENSG00000137806	11.790309742790946
ENSG00000278144	11.787916938906468
ENSG00000232524	11.786665360574403
ENSG00000070081	11.786008537753032
ENSG00000260267	11.782598302333465
ENSG00000188659	11.780289121601559
ENSG00000215807	11.777279074019138
ENSG00000178162	11.77625291414635
ENSG00000260793	11.77268159604472
ENSG00000272508	11.771398411895122
ENSG00000197857	11.77117558505488
ENSG00000110628	11.769693958776879
ENSG00000028528	11.767906923411983
ENSG00000232815	11.765248858655811
ENSG00000099338	11.764507436483415
ENSG00000283743	11.762399794629868
ENSG00000254963	11.761717159715074
ENSG00000235947	11.761648338929817
ENSG00000269983	11.755450380566774
ENSG00000270624	11.75450289513073
ENSG00000226578	11.751721542306475
ENSG00000049759	11.748599671625216
ENSG00000228634	11.747707052085495
ENSG00000173627	11.733190331071413
ENSG00000115145	11.729420269122503
ENSG00000104205	11.729200828307592
ENSG00000226876	11.728578346434007
ENSG00000119048	11.724647423127141
ENSG00000164347	11.724471158509214
ENSG00000116977	11.724220950954075
ENSG00000268738	11.72192934989477
ENSG00000152443	11.719594829133896
ENSG00000139637	11.718901823204357
ENSG00000255561	11.71828297266485
ENSG00000265664	11.713059812473059
ENSG00000118096	11.711796435329727
ENSG00000231467	11.71121643569044
ENSG00000163145	11.711082125201266
ENSG00000266036	11.710993508263513
ENSG00000092203	11.704928879019011
ENSG00000164346	11.702683752339915
ENSG00000265519	11.701122616742952
ENSG00000249846	11.700304894053204
ENSG00000261261	11.698037535805472
ENSG00000188177	11.696334425725627
ENSG00000128891	11.688740297017874
ENSG00000181619	11.688459716929101
ENSG00000099282	11.680851133047012
ENSG00000205352	11.680710679571025
ENSG00000263618	11.6796609868822
ENSG00000275601	11.677637124804264
ENSG00000273948	11.676341972711453
ENSG00000256139	11.676189595477211
ENSG00000198843	11.67286876970664
ENSG00000197658	11.666473614540626
ENSG00000254692	11.664484674892206
ENSG00000189419	11.660636519616741
ENSG00000204070	11.659238170991685
ENSG00000240216	11.656190215788275
ENSG00000151838	11.64907651928175
ENSG00000131051	11.646423470162539
ENSG00000275638	11.645828156854163
ENSG00000245281	11.642584128662369
ENSG00000268061	11.640832959862806
ENSG00000223823	11.638389623651884
ENSG00000078795	11.637559009765372
ENSG00000173041	11.634429717549462
ENSG00000138119	11.628308448530719
ENSG00000284186	11.620738757260233
ENSG00000171817	11.617017059043087
ENSG00000138771	11.615196776923119
ENSG00000167220	11.612512287758014
ENSG00000144331	11.611704271916958
ENSG00000163637	11.607147215237022
ENSG00000156453	11.606750989409498
ENSG00000250410	11.605311350126309
ENSG00000184408	11.60112111611978
ENSG00000204173	11.599907922553026
ENSG00000140326	11.598280108929854
ENSG00000250942	11.597941153407696
ENSG00000284149	11.59532525223942
ENSG00000254349	11.595182487162726
ENSG00000100065	11.594470724896352
ENSG00000260871	11.59203849936437
ENSG00000129993	11.591490341447852
ENSG00000071677	11.588731832407715
ENSG00000131781	11.58776699345134
ENSG00000143418	11.586866431952561
ENSG00000197601	11.585638105456901
ENSG00000253802	11.584008488717139
ENSG00000267858	11.583625899434807
ENSG00000268797	11.582548398833072
ENSG00000085978	11.581597730687605
ENSG00000132849	11.580712990464995
ENSG00000272689	11.579653173081342
ENSG00000257261	11.57926568741074
ENSG00000151338	11.578587706478228
ENSG00000103260	11.577582956097892
ENSG00000283549	11.574308286946568
ENSG00000136935	11.572584244820192
ENSG00000175575	11.57238366132288
ENSG00000237115	11.57233892715129
ENSG00000231080	11.571244843787113
ENSG00000225264	11.569801374060743
ENSG00000165868	11.569190553188426
ENSG00000157181	11.565871892581217
ENSG00000269858	11.564947390235195
ENSG00000280088	11.560644013272025
ENSG00000283783	11.558323459683953
ENSG00000188931	11.556647453353898
ENSG00000183474	11.554602125404475
ENSG00000127081	11.547775053698967
ENSG00000175879	11.546561715709526
ENSG00000100650	11.544682117055434
ENSG00000254481	11.541418114115647
ENSG00000180769	11.54102026932801
ENSG00000138660	11.539185709508702
ENSG00000249474	11.533725381062707
ENSG00000275371	11.531699952759517
ENSG00000103056	11.53151991398198
ENSG00000260469	11.526385310791138
ENSG00000258249	11.525590695332978
ENSG00000261459	11.524470257010073
ENSG00000270021	11.523834441374289
ENSG00000279549	11.521703874655772
ENSG00000130653	11.51259586949774
ENSG00000265480	11.512188960762924
ENSG00000122679	11.511336908651392
ENSG00000243056	11.508016629988742
ENSG00000130513	11.505407464204644
ENSG00000137948	11.501267730163823
ENSG00000124193	11.496407121329382
ENSG00000225265	11.493861989215723
ENSG00000224376	11.492959814192949
ENSG00000060642	11.492422071928576
ENSG00000262294	11.486717593241123
ENSG00000263620	11.484443233506058
ENSG00000135828	11.484387119354485
ENSG00000103356	11.480712935509633
ENSG00000235106	11.4766307835409
ENSG00000267503	11.474534938471152
ENSG00000112357	11.470796886067966
ENSG00000067369	11.469771606270696
ENSG00000226276	11.46697152203102
ENSG00000259527	11.464074117687002
ENSG00000022976	11.463791981952767
ENSG00000257335	11.462292612909978
ENSG00000261764	11.461723995693836
ENSG00000129595	11.455639903316962
ENSG00000132670	11.455481848071237
ENSG00000168306	11.455037714854994
ENSG00000278621	11.453449528183967
ENSG00000106927	11.451308665358235
ENSG00000178149	11.449919431673871
ENSG00000267179	11.449855959063026
ENSG00000201496	11.44549137755571
ENSG00000150054	11.442223844706627
ENSG00000168646	11.438523223492009
ENSG00000227603	11.437853549590635
ENSG00000123444	11.429045003460699
ENSG00000153714	11.428505745531032
ENSG00000269693	11.428090201983725
ENSG00000184659	11.427606833096581
ENSG00000178252	11.424261456293527
ENSG00000138400	11.424205239562188
ENSG00000167113	11.424045960739544
ENSG00000259047	11.423111330687494
ENSG00000144815	11.420132756943916
ENSG00000124155	11.417323440414057
ENSG00000162460	11.413954207155017
ENSG00000234459	11.413544600598268
ENSG00000263766	11.413370906891338
ENSG00000196684	11.413188504386829
ENSG00000277386	11.411426267399918
ENSG00000132031	11.411333002151412
ENSG00000165861	11.403162275535003
ENSG00000186615	11.400419624191455
ENSG00000171160	11.398750850714837
ENSG00000164187	11.396029918773996
ENSG00000146038	11.395317892767652
ENSG00000109321	11.391858050308016
ENSG00000146955	11.388526960883041
ENSG00000228903	11.386738695622014
ENSG00000265752	11.378335569848284
ENSG00000127580	11.377797812395684
ENSG00000159167	11.376370398393371
ENSG00000188725	11.373925113219544
ENSG00000169189	11.373280101530735
ENSG00000126870	11.370659415181127
ENSG00000170088	11.370161248596425
ENSG00000266256	11.369224598082829
ENSG00000157514	11.367577231682118
ENSG00000262766	11.366120660236367
ENSG00000278231	11.357535074880413
ENSG00000109762	11.350445026207217
ENSG00000139211	11.346544053686012
ENSG00000086589	11.344418706724927
ENSG00000267261	11.34387188020162
ENSG00000103227	11.343249294731034
ENSG00000106789	11.343177676396913
ENSG00000101350	11.340123676742522
ENSG00000232872	11.334482132953362
ENSG00000139890	11.333046940339782
ENSG00000072310	11.33206545816505
ENSG00000234737	11.331278177737357
ENSG00000283697	11.33066171241797
ENSG00000177994	11.329926099876705
ENSG00000197079	11.329583373418544
ENSG00000130023	11.32615945755111
ENSG00000174456	11.321218004758313
ENSG00000133121	11.31905578067862
ENSG00000150593	11.317526577157205
ENSG00000228544	11.315916601399124
ENSG00000063854	11.313162878026752
ENSG00000116883	11.31249396871983
ENSG00000280254	11.31098997325201
ENSG00000174292	11.308640462525705
ENSG00000253540	11.308196586935937
ENSG00000164609	11.303230274893671
ENSG00000275812	11.302568313807305
ENSG00000068120	11.30053412647343
ENSG00000227953	11.299568869425638
ENSG00000272367	11.29921215952512
ENSG00000197558	11.298423922096728
ENSG00000177576	11.296805717945766
ENSG00000259075	11.296459205091342
ENSG00000257594	11.29447128717119
ENSG00000130433	11.29059939207485
ENSG00000225526	11.290329534968787
ENSG00000239474	11.288265766754769
ENSG00000235910	11.281389143811932
ENSG00000272078	11.277930132894742
ENSG00000106605	11.268235633227002
ENSG00000044524	11.26805103381099
ENSG00000280237	11.267166019110517
ENSG00000137824	11.26116362619597
ENSG00000101343	11.259505881657848
ENSG00000267274	11.255778286016687
ENSG00000130222	11.254569619429459
ENSG00000228058	11.253790684151522
ENSG00000072364	11.250974244211811
ENSG00000006747	11.250487675010675
ENSG00000157429	11.24868658100406
ENSG00000205449	11.236763391966589
ENSG00000227775	11.235816565021107
ENSG00000233806	11.233829661780359
ENSG00000165424	11.233180868922938
ENSG00000247572	11.23230829555988
ENSG00000117153	11.23193060399389
ENSG00000170421	11.231902059298061
ENSG00000164117	11.227949047186238
ENSG00000218357	11.227462002827917
ENSG00000105825	11.227373278795513
ENSG00000168852	11.226606855255184
ENSG00000224419	11.225571871923789
ENSG00000141198	11.225136757018896
ENSG00000270589	11.222457603435503
ENSG00000069943	11.217904413419271
ENSG00000162852	11.216351314644635
ENSG00000150764	11.214566785641205
ENSG00000198408	11.214494087573105
ENSG00000205018	11.211691467897557
ENSG00000239994	11.20926717168819
ENSG00000239218	11.209115528513363
ENSG00000235438	11.203581399329787
ENSG00000262920	11.20023331115481
ENSG00000196275	11.196816897977714
ENSG00000187240	11.19633887328218
ENSG00000269086	11.189967275195036
ENSG00000163913	11.188827232249132
ENSG00000234793	11.183412888174988
ENSG00000164144	11.18143208385759
ENSG00000130304	11.180902649558906
ENSG00000092850	11.179284013559695
ENSG00000204219	11.176766904064106
ENSG00000224746	11.175554062496476
ENSG00000273045	11.172240481610212
ENSG00000243789	11.170713000485076
ENSG00000201684	11.17050708779136
ENSG00000116604	11.16658359950245
ENSG00000277324	11.166561362358003
ENSG00000228304	11.16554268475131
ENSG00000226965	11.163028689133053
ENSG00000167968	11.162807703566617
ENSG00000276029	11.160455222974758
ENSG00000176903	11.156204355467288
ENSG00000257986	11.154458702930174
ENSG00000166762	11.15247974777975
ENSG00000160325	11.146820498863358
ENSG00000248727	11.139202187546333
ENSG00000122548	11.136551628987618
ENSG00000106415	11.134851191720578
ENSG00000219986	11.129767360193771
ENSG00000107829	11.128241594863734
ENSG00000198353	11.128158635751367
ENSG00000186908	11.125548860768657
ENSG00000185499	11.12261537898528
ENSG00000224679	11.117784748596561
ENSG00000170615	11.117549040815161
ENSG00000197888	11.116699466941514
ENSG00000163629	11.115591924409124
ENSG00000115896	11.114970401578322
ENSG00000230646	11.112351917081828
ENSG00000152763	11.11177946554892
ENSG00000131127	11.1097544930179
ENSG00000115844	11.109700585189705
ENSG00000279700	11.108698540317015
ENSG00000278381	11.108425575032154
ENSG00000229809	11.103153326071512
ENSG00000164066	11.099871108596046
ENSG00000258289	11.098402181619349
ENSG00000150625	11.09683766709128
ENSG00000129951	11.091432949212297
ENSG00000186973	11.089955332603418
ENSG00000102547	11.089228754201297
ENSG00000282933	11.085384410570684
ENSG00000270024	11.080964396307794
ENSG00000157856	11.074767344206938
ENSG00000061273	11.068358374317196
ENSG00000257605	11.067246400317485
ENSG00000258302	11.064600213010044
ENSG00000167978	11.06205397245584
ENSG00000125999	11.06042563442323
ENSG00000068137	11.055651882641529
ENSG00000272159	11.052100304331885
ENSG00000183644	11.049734176337992
ENSG00000234979	11.045056910932784
ENSG00000182903	11.043361886710093
ENSG00000137872	11.039420834846185
ENSG00000142973	11.037200588355509
ENSG00000111481	11.036233383587208
ENSG00000068615	11.03515603410109
ENSG00000241525	11.034429502595803
ENSG00000228607	11.033914620592624
ENSG00000118298	11.028128617297943
ENSG00000183718	11.027998867012299
ENSG00000254864	11.027324496877156
ENSG00000213047	11.026077596534934
ENSG00000267078	11.025568400800957
ENSG00000160472	11.025455987750005
ENSG00000279837	11.023475175923561
ENSG00000100601	11.020138077138169
ENSG00000260032	11.019268638894054
ENSG00000120875	11.019146246161435
ENSG00000114902	11.008205164780087
ENSG00000142224	11.00676994702285
ENSG00000245571	11.000787010196829
ENSG00000141376	10.995757173528967
ENSG00000214106	10.992576628514788
ENSG00000168291	10.99204191790908
ENSG00000198919	10.990303512510783
ENSG00000224715	10.990250378144406
ENSG00000133872	10.990220745871122
ENSG00000260907	10.98965147118342
ENSG00000128606	10.98824308990128
ENSG00000132535	10.988188906100309
ENSG00000259970	10.987848425733567
ENSG00000184227	10.986397487453427
ENSG00000258465	10.982648082483426
ENSG00000066583	10.982619617835132
ENSG00000142102	10.980057544520418
ENSG00000092330	10.974632188322172
ENSG00000146809	10.974409079834807
ENSG00000197565	10.967906075447951
ENSG00000239265	10.967195661372319
ENSG00000279948	10.966931690706229
ENSG00000243967	10.965709348868888
ENSG00000198730	10.965590876123997
ENSG00000275981	10.964007017704667
ENSG00000198598	10.960124273126167
ENSG00000104866	10.955812719092126
ENSG00000104321	10.953279551495934
ENSG00000259977	10.952351618925189
ENSG00000271797	10.949413645857778
ENSG00000172789	10.94646174715417
ENSG00000175514	10.943522004634834
ENSG00000079841	10.940631428627208
ENSG00000232306	10.940210290350446
ENSG00000085231	10.939735469677025
ENSG00000279594	10.938586983261866
ENSG00000276012	10.937390146204894
ENSG00000248778	10.936731512840025
ENSG00000128915	10.934951603983077
ENSG00000136068	10.934599749460983
ENSG00000258940	10.929248449305659
ENSG00000157150	10.921991062616307
ENSG00000262471	10.920847708129758
ENSG00000166143	10.918808787142265
ENSG00000163412	10.91628239863311
ENSG00000231437	10.907014695485886
ENSG00000113441	10.905134467874284
ENSG00000263105	10.902579478060911
ENSG00000032219	10.900361662415703
ENSG00000167555	10.898962293310781
ENSG00000174227	10.895761099176148
ENSG00000156345	10.893256632754149
ENSG00000163060	10.893192899884735
ENSG00000173230	10.893121277944388
ENSG00000266497	10.89300534473832
ENSG00000231043	10.892519126309256
ENSG00000144579	10.888113586426664
ENSG00000152154	10.885733622153412
ENSG00000229851	10.882763184737573
ENSG00000085465	10.880626866134051
ENSG00000259030	10.879076260257657
ENSG00000142065	10.877417294727302
ENSG00000237930	10.87720041892716
ENSG00000231439	10.87596031987588
ENSG00000072210	10.874311571768404
ENSG00000104953	10.874219586543994
ENSG00000186564	10.873878889153268
ENSG00000170482	10.871101094832563
ENSG00000280202	10.86868991475437
ENSG00000277578	10.861555663147323
ENSG00000272405	10.860683426677333
ENSG00000224791	10.860497277838787
ENSG00000226677	10.854452983284864
ENSG00000164796	10.84984735166916
ENSG00000197302	10.84719212951681
ENSG00000233198	10.846056208934344
ENSG00000255794	10.846022358525486
ENSG00000230716	10.844748063493668
ENSG00000261469	10.844696423460961
ENSG00000235713	10.83910344828503
ENSG00000168803	10.83880986625386
ENSG00000117620	10.834087060534216
ENSG00000114904	10.833853704003836
ENSG00000266242	10.828298767091939
ENSG00000171487	10.828263317105934
ENSG00000237190	10.827559884317148
ENSG00000188997	10.825580926267566
ENSG00000228221	10.823667110679
ENSG00000006756	10.819878135837815
ENSG00000203797	10.816343191161451
ENSG00000056487	10.815017531207705
ENSG00000162076	10.814837358544573
ENSG00000197191	10.812907507509703
ENSG00000267474	10.811684648174703
ENSG00000163611	10.810723122981122
ENSG00000178977	10.810050024364848
ENSG00000224546	10.809990440295028
ENSG00000100441	10.809307045642415
ENSG00000118777	10.808923848123692
ENSG00000227118	10.808532637725952
ENSG00000197417	10.808057620572288
ENSG00000185046	10.80660507217134
ENSG00000250539	10.805003601827082
ENSG00000139613	10.80301922337818
ENSG00000229715	10.79882709665
ENSG00000241359	10.790276498794709
ENSG00000177427	10.788525792160272
ENSG00000179388	10.788346234109687
ENSG00000283759	10.782681594034134
ENSG00000100307	10.780007938725209
ENSG00000236699	10.77441979092885
ENSG00000264056	10.77432585459111
