ensembl,baseMean,log2FoldChange,lfcSE,pvalue,padj,padj_bonf,is_sig,SYMBOL,gene
ENSG00000079393,4414.4315692013615,2.8570486325702515,0.1969898790151913,8.018925971934494e-48,9.998499161275249e-47,1.7687345016295913e-43,TRUE,DUSP13B,DUSP13B
ENSG00000159461,1103446.8576155845,0.9138890380734185,0.05221253096668448,8.038589547342974e-48,1.001735421727367e-46,1.7730716964574398e-43,FALSE,AMFR,AMFR
ENSG00000145832,23304.888388767944,2.644572729363227,0.17980657317863885,8.383695358151626e-48,1.0441511491516117e-46,1.8491916851475043e-43,TRUE,SLC25A48,SLC25A48
ENSG00000163029,248040.83212144856,-0.5628496185331938,0.038810411188332526,8.454802785770607e-48,1.0524130081588165e-46,1.8648758504574227e-43,FALSE,SMC6,SMC6
ENSG00000258057,34636.833094253016,0.5642040208615394,0.03886475456044038,8.533306643497985e-48,1.0615857001445856e-46,1.8821914463563506e-43,FALSE,BCDIN3D-AS1,BCDIN3D-AS1
ENSG00000225357,5847.726222360057,-0.7587899929854368,0.052347287236114495,8.596725510109037e-48,1.0688724609722379e-46,1.8961797457647504e-43,FALSE,RPF2P1,RPF2P1
ENSG00000168453,128624.45486818677,-1.6287524806742235,0.11290290116048347,8.972107327829636e-48,1.114917021577117e-46,1.9789777132993826e-43,TRUE,HR,HR
ENSG00000205250,251206.24406483627,-0.5132013717414712,0.03538967616779059,9.041965437747678e-48,1.1229652683581112e-46,1.9943863166040054e-43,FALSE,E2F4,E2F4
ENSG00000113262,1525.968355841533,-1.6836347270190506,0.11673924155362311,9.105673985632276e-48,1.1302411429436752e-46,2.008438511010911e-43,TRUE,GRM6,GRM6
ENSG00000128805,31797.35580703468,-1.0228301272408458,0.07151455583368992,9.309676257782503e-48,1.1549129877272704e-46,2.0534352921790865e-43,TRUE,ARHGAP22,ARHGAP22
ENSG00000262406,42097.32239089121,-2.445453570634796,0.16972886230338077,9.643583916348479e-48,1.1956634651090411e-46,2.127085304428984e-43,TRUE,MMP12,MMP12
ENSG00000162704,1172278.072348374,-0.5108695404193412,0.035257034606764645,1.0718129245975789e-47,1.328144813362292e-46,2.36409776778488e-43,FALSE,ARPC5,ARPC5
ENSG00000265190,92295.65123057569,-2.3449211423520677,0.16289788615327122,1.1653913570007933e-47,1.4432923729009825e-46,2.57050371613665e-43,TRUE,ANXA8,ANXA8
ENSG00000132329,115016.5312921086,1.8447917956427307,0.12081902126446527,1.4609186591461732e-47,1.80827625503856e-46,3.2223482864787144e-43,TRUE,RAMP1,RAMP1
ENSG00000089094,232552.14893155568,-0.4661046644408438,0.032480995676180055,1.5258864336805478e-47,1.8876319163035245e-46,3.3656477067691844e-43,FALSE,KDM2B,KDM2B
ENSG00000214128,22601.259870393784,-1.750499967217791,0.12206718108758141,1.619900298266391e-47,2.0028105873801448e-46,3.5730140878861786e-43,TRUE,TMEM213,TMEM213
ENSG00000237136,560.1280573714153,-3.604428988671034,0.25061388609174856,1.6701497821870794e-47,2.063781162224113e-46,3.683849374570041e-43,TRUE,C4orf51,C4orf51
ENSG00000116062,772186.114919744,-0.46200975247182224,0.03195649246011807,1.8001827594073756e-47,2.223215628457362e-46,3.9706631124248484e-43,FALSE,MSH6,MSH6
ENSG00000130402,3193644.267325513,-0.5611069381050335,0.038836551178295084,1.8612989517921776e-47,2.2974074415042e-46,4.105467097968006e-43,FALSE,ACTN4,ACTN4
ENSG00000158545,237352.88970638634,-0.5516853136215424,0.038182118184271266,1.8684039540985797e-47,2.303598994720647e-46,4.1211386015552375e-43,FALSE,ZC3H18,ZC3H18
ENSG00000160326,39396.04634195014,-1.1583902696956414,0.08199523319006419,1.8683389991762133e-47,2.303598994720647e-46,4.120995330482973e-43,TRUE,SLC2A6,SLC2A6
ENSG00000197594,566760.7317402329,1.384139670017617,0.0825880462122789,1.9271361667755084e-47,2.374683934668569e-46,4.250684243056739e-43,TRUE,ENPP1,ENPP1
ENSG00000013583,569552.1641209316,1.2298739758919015,0.07416867748480917,2.0122300711535225e-47,2.478155146813693e-46,4.438375867943325e-43,TRUE,HEBP1,HEBP1
ENSG00000105875,111893.2353460115,-0.5737503174040072,0.040090020448243106,2.0718772456667068e-47,2.5501895316780443e-46,4.569939640767055e-43,FALSE,WDR91,WDR91
ENSG00000154839,49302.06582301267,-1.2018921208453048,0.08413166997601625,2.2424404167386513e-47,2.7585894184051553e-46,4.9461508272004434e-43,TRUE,SKA1,SKA1
ENSG00000112655,920302.0995225362,-0.87192038909613645,0.06216218713571934,2.289603723058978e-47,2.815038423607128e-46,5.050178931951188e-43,FALSE,PTK7,PTK7
ENSG00000145428,6405.186239395323,-1.1867585934325111,0.0830250571650192,2.3132270398568756e-47,2.8424985413996163e-46,5.1022848818123106e-43,TRUE,RNF175,RNF175
ENSG00000160179,313199.69715968973,1.010331862359094,0.061572870082386405,2.3226973289338387e-47,2.852546491330383e-46,5.123173498429368e-43,TRUE,ABCG1,ABCG1
ENSG00000100296,221282.68674370454,-0.5578387405023921,0.038649482672101845,2.3264073254215202e-47,2.855512875727461e-46,5.131356637682247e-43,FALSE,THOC5,THOC5
ENSG00000171206,651222.674394702,0.6591442393100118,0.03553118622703853,2.52068214710461e-47,3.0922517307389532e-46,5.559868611868638e-43,FALSE,TRIM8,TRIM8
ENSG00000158715,53864.800072242404,-1.0915571175002579,0.07677681917294418,2.573209050962902e-47,3.154934521238951e-46,5.675727203708872e-43,TRUE,SLC45A3,SLC45A3
ENSG00000168675,535229.926857099,1.0727735692154412,0.06611003051109689,2.5792576747586984e-47,3.160593696230701e-46,5.689068653215261e-43,TRUE,LDLRAD4,LDLRAD4
ENSG00000234070,3416.767307478502,1.1546903627217533,0.08014830975262854,2.661681876339422e-47,3.2581154653799765e-46,5.870871714641863e-43,TRUE,SPATA17-AS1,SPATA17-AS1
ENSG00000144407,12345.291147979504,-1.8882811031248516,0.131921298761986,2.661796286265003e-47,3.2581154653799765e-46,5.871124068614717e-43,TRUE,PTH2R,PTH2R
ENSG00000005073,7654.558494871617,-1.7382224538261888,0.1211460381708657,2.6668358865484726e-47,3.2624736078535586e-46,5.882239914959966e-43,TRUE,HOXA11,HOXA11
ENSG00000090621,783188.6247494351,-0.6090719042128144,0.042241679276728436,2.7090382548657606e-47,3.3122647886681864e-46,5.9753256787574085e-43,FALSE,PABPC4,PABPC4
ENSG00000148672,1034245.0794810572,0.5825807422235506,0.04041889837232883,2.79843852004183e-47,3.4196763676766006e-46,6.1725158436562645e-43,FALSE,GLUD1,GLUD1
ENSG00000126970,39110.05394506758,-1.144339460233417,0.0811986389309562,2.885687265532104e-47,3.5243413076324264e-46,6.3649604015841616e-43,TRUE,ZC4H2,ZC4H2
ENSG00000135346,152730.44321601267,4.742516618578925,0.32111903859381996,2.947208615451877e-47,3.597486465468847e-46,6.500658043102205e-43,TRUE,CGA,CGA
ENSG00000139722,264224.03409830487,-0.59094378664693,0.04427359144209349,2.9893902551125827e-47,3.6469569058085306e-46,6.593698085701823e-43,FALSE,VPS37B,VPS37B
ENSG00000147010,239125.63257690004,-0.7766027847878615,0.05398555322662238,3.60134673611003e-47,4.3910948014582044e-46,7.943490495837892e-43,FALSE,SH3KBP1,SH3KBP1
ENSG00000029364,863616.5367063055,0.5672219262871251,0.03940501759704508,3.7544363287759045e-47,4.575226635569621e-46,8.281160210381012e-43,FALSE,SLC39A9,SLC39A9
ENSG00000141562,256682.07793314912,-0.6758738343429024,0.046976046261357436,3.9332471884879437e-47,4.790482232825984e-46,8.675563323647858e-43,FALSE,NARF,NARF
ENSG00000100814,165905.88970085786,-0.7050576287971166,0.049014899264860766,3.977692598923203e-47,4.8419407094066826e-46,8.773596565444909e-43,FALSE,CCNB1IP1,CCNB1IP1
ENSG00000129646,30976.33096613065,-1.0942382358850653,0.07634563701179274,4.145126594642935e-47,5.042970617652466e-46,9.142905729803921e-43,TRUE,QRICH2,QRICH2
ENSG00000026652,57432.14520057888,-0.9811289817362046,0.06934694217603439,4.409949649522634e-47,5.362197321914042e-46,9.727025941952073e-43,FALSE,AGPAT4,AGPAT4
ENSG00000165480,62199.1645164227,-1.0768371596128818,0.07625016062173808,4.548329731877347e-47,5.527410958458328e-46,1.0032250889601864e-42,TRUE,SKA3,SKA3
ENSG00000009790,87962.919208189807,-0.8992537537121734,0.0655207538566997,4.647812855583597e-47,5.645198686982787e-46,1.0251680815560741e-42,FALSE,TRAF3IP3,TRAF3IP3
ENSG00000183765,86152.29538478181,-0.6589742728294361,0.04700780236375094,4.675186114581403e-47,5.6753208656754e-46,1.0312058012932202e-42,FALSE,CHEK2,CHEK2
ENSG00000169991,189381.97056422758,-0.9430785498822581,0.06806602162962938,5.048726040588962e-47,6.125398805130403e-46,1.1135975027727075e-42,FALSE,IFFO2,IFFO2
ENSG00000251307,4150.758545369741,0.9749660602055176,0.06770768970127547,5.28443924719984e-47,6.4078546715495806e-46,1.1655887647548689e-42,FALSE,CCNO-DT,CCNO-DT
ENSG00000239305,466946.45217281266,0.7660186817708768,0.03731814175795578,5.585861273139478e-47,6.769634181408652e-46,1.2320734210163747e-42,FALSE,RNF103,RNF103
ENSG00000186854,21590.506225785673,-1.1184351546338,0.07831991457691695,5.662582033069882e-47,6.858845244559164e-46,1.2489957190342237e-42,TRUE,TRABD2A,TRABD2A
ENSG00000182107,364695.5245990073,0.9356071707681285,0.055383349334641833,5.829006558158247e-47,7.056553109401562e-46,1.2857039765329645e-42,FALSE,TMEM30B,TMEM30B
ENSG00000160201,338988.5426291916,-0.5618471935971251,0.039104854462198455,5.978621440240278e-47,7.233705601063073e-46,1.318704531073798e-42,FALSE,U2AF1,U2AF1
ENSG00000198759,32636.551077483153,-1.582427435418332,0.11166730127564041,5.984058836640156e-47,7.236315008759426e-46,1.3199038575977193e-42,TRUE,EGFL6,EGFL6
ENSG00000132406,125175.09187734604,0.5291309717124305,0.034534458465578614,6.018622047032757e-47,7.274123095419261e-46,1.3275274649140152e-42,FALSE,TMEM128,TMEM128
ENSG00000203865,538427.6695209742,-0.7342083595003006,0.05115841280150512,6.162530077278092e-47,7.443971846359411e-46,1.3592692591452287e-42,FALSE,ATP1A1-AS1,ATP1A1-AS1
ENSG00000245614,6296.1209269076935,-0.9617868955750773,0.06728254958891813,6.288763478465301e-47,7.59229644469125e-46,1.3871125604450913e-42,FALSE,DDX11-AS1,DDX11-AS1
ENSG00000125845,14607.039198691129,-1.5519484450552814,0.10863398677371619,6.720464824827016e-47,8.109042267024588e-46,1.482332926412095e-42,TRUE,BMP2,BMP2
ENSG00000224004,8374.998672664631,-0.7025784640858727,0.049024769860626774,6.901699842275086e-47,8.323170772064601e-46,1.5223079342106156e-42,FALSE,ATP5F1CP1,ATP5F1CP1
ENSG00000108244,389350.5975972783,-2.0545042873009205,0.14393888521843762,6.949513145919191e-47,8.376251992324568e-46,1.532854114595396e-42,TRUE,KRT23,KRT23
ENSG00000074527,724240.1599905938,1.595919015551708,0.09985664979723251,7.333374172942425e-47,8.83409252499132e-46,1.6175223413259105e-42,TRUE,NTN4,NTN4
ENSG00000118655,85370.93241780554,-0.5992944746535643,0.04205138744793589,7.361783071279578e-47,8.863474301485462e-46,1.6237884920321366e-42,FALSE,DCLRE1B,DCLRE1B
ENSG00000031003,237258.2709433743,0.6487081674108213,0.04360808625612444,7.590059575952937e-47,9.133330281876374e-46,1.6741394406679395e-42,FALSE,FAM13B,FAM13B
ENSG00000246214,2516.801259860338,1.6614060192100084,0.11684827006505577,7.762587151550201e-47,9.330756664945112e-46,1.712193848017428e-42,TRUE,RETREG1-AS1,RETREG1-AS1
ENSG00000189007,31431.050687440562,-0.7858429867295063,0.05487896306056256,7.761488204534976e-47,9.330756664945112e-46,1.7119514532742795e-42,FALSE,ADAT2,ADAT2
ENSG00000164615,265838.0851308412,0.5015190521166819,0.03495239680607698,7.995519220360591e-47,9.605510209340607e-46,1.7635716744349355e-42,FALSE,CAMLG,CAMLG
ENSG00000104419,1759507.8448276615,-1.3418832971492896,0.09391898655414452,8.000462147582139e-47,9.606216308612914e-46,1.7646619358921923e-42,TRUE,NDRG1,NDRG1
ENSG00000171174,47726.8995513912,0.6531190998080768,0.045577956005270294,8.321713626443224e-47,9.986509110906322e-46,1.835520374584582e-42,FALSE,RBKS,RBKS
ENSG00000132613,336299.7269577822,-0.9013890968313373,0.06297601416522133,8.754638830643106e-47,1.050032999932001e-45,1.9310106868749498e-42,FALSE,MTSS2,MTSS2
ENSG00000188501,20300.401379380255,-0.6974657030575192,0.04881838065394619,8.83146026872656e-47,1.0586712997135964e-45,1.947955191473017e-42,FALSE,LCTL,LCTL
ENSG00000090339,441256.33284176595,-0.8802981064240761,0.07288476674012384,1.0099818903085313e-46,1.2100581507080541e-45,2.2277170554535275e-42,FALSE,ICAM1,ICAM1
ENSG00000166012,285474.3551066094,-0.5440691718373891,0.04710203428460808,1.0697334471054528e-46,1.2809506320741027e-45,2.3595110642804974e-42,FALSE,TAF1D,TAF1D
ENSG00000126945,821352.0652368224,0.48577052343523597,0.0339014081573067,1.0861028324159234e-46,1.299846455485514e-45,2.395617017459802e-42,FALSE,HNRNPH2,HNRNPH2
ENSG00000184220,155084.7342905233,-0.6517765860251955,0.04551862379750132,1.0931337644668396e-46,1.3075515966835726e-45,2.411125144284508e-42,FALSE,CMSS1,CMSS1
ENSG00000166927,358748.76572945394,1.5539541218856423,0.09738498074994953,1.1471030834318486e-46,1.3713632905829965e-45,2.5301652711256285e-42,TRUE,MS4A7,MS4A7
ENSG00000135124,245777.2126524039,0.6423086131620864,0.04489766595188495,1.1941283018698601e-46,1.426808664915683e-45,2.6338887954343505e-42,FALSE,P2RX4,P2RX4
ENSG00000085415,280153.35364235024,-0.5948112695566967,0.04154570642020482,1.1969113005841165e-46,1.4293596403348054e-45,2.6400272556983858e-42,FALSE,SEH1L,SEH1L
ENSG00000244731,3137588.0374938757,1.7128897039202398,0.12080107644027131,1.2521965343222416e-46,1.4945724544126452e-45,2.7619698957545682e-42,TRUE,C4A,C4A
ENSG00000146733,105443.31579789935,-0.8788572755845954,0.06344641210495564,1.2769378866938416e-46,1.5232784730560338e-45,2.8165418966806064e-42,FALSE,PSPH,PSPH
ENSG00000245248,3011.883982040003,-1.4612804385688942,0.10283232952786209,1.2995887868509774e-46,1.5494610741390274e-45,2.866502987157201e-42,TRUE,USP2-AS1,USP2-AS1
ENSG00000127423,60800.39372459972,-0.5205952211070518,0.03650978107816629,1.3248825321089745e-46,1.5787646683267232e-45,2.922293401072765e-42,FALSE,AUNIP,AUNIP
ENSG00000144061,42349.20816653632,0.7654151219815497,0.052790800766917174,1.3622702835389153e-46,1.6224403695474004e-45,3.004759564401786e-42,FALSE,NPHP1,NPHP1
ENSG00000264425,622.0326208359276,-1.4741180886599932,0.10350630065789339,1.4210022113649065e-46,1.691475756938788e-45,3.134304577607574e-42,TRUE,MIR4653,MIR4653
ENSG00000104833,26980.902905498264,-1.3313260144188335,0.09704169785717194,1.4317074481862986e-46,1.703299416647529e-45,3.1579171184645186e-42,TRUE,TUBB4A,TUBB4A
ENSG00000140830,59436.49676680259,-0.5598017216044063,0.04090292380761388,1.4687622873610168e-46,1.746441497160213e-45,3.239648977232195e-42,FALSE,TXNL4B,TXNL4B
ENSG00000214207,60265.0088186952,1.0717658515093653,0.07529970353574995,1.5442415278972055e-46,1.8352012597429237e-45,3.406133538082866e-42,TRUE,KRT18P10,KRT18P10
ENSG00000127922,496492.72355144995,-0.48010442331354664,0.046986559968740446,1.6031406986810831e-46,1.9041720188911496e-45,3.536047439080865e-42,FALSE,SEM1,SEM1
ENSG00000169621,20868.027656822276,-0.9244145534732983,0.06482280432609082,1.611297073745847e-46,1.9128299007326235e-45,3.554037955561215e-42,FALSE,APLF,APLF
ENSG00000278274,4519.203956960142,-1.0287961599118842,0.07216261712785473,1.6219556368087095e-46,1.9234126602736402e-45,3.5775475481089706e-42,TRUE,SNORA61,SNORA61
ENSG00000148734,3335.2295040510376,-2.0553078179532314,0.1445820892225034,1.6214488950737188e-46,1.9234126602736402e-45,3.5764298278641016e-42,TRUE,NPFFR1,NPFFR1
ENSG00000115461,9124440.828573091,1.728839999485693,0.12210780811709518,1.6709129757255496e-46,1.9804044871347902e-45,3.685532750557845e-42,TRUE,IGFBP5,IGFBP5
ENSG00000149503,140622.8572338064,-0.7716337738853419,0.05404331275461867,1.700820718764605e-46,2.0147692048222818e-45,3.751500259379089e-42,FALSE,INCENP,INCENP
ENSG00000250565,43176.419655101876,-0.7716949318417269,0.0549758688340581,1.8140402444080616e-46,2.1477340671448533e-45,4.0012285670908614e-42,FALSE,ATP6V1E2,ATP6V1E2
ENSG00000283703,17391.86234057593,2.2031468171510658,0.1554471682092875,1.9785263658792313e-46,2.3412208182509767e-45,4.3640356052198207e-42,TRUE,VSIG10L2,VSIG10L2
ENSG00000233593,13295.702591448506,-1.1979626340086733,0.08425800305557549,1.9930409729350947e-46,2.3571316214492967e-45,4.396050474002938e-42,TRUE,LINC02609,LINC02609
ENSG00000129455,27624.03344894847,-3.272623803364533,0.2305209147324897,2.138118340136396e-46,2.527356711060476e-45,4.716047622838849e-42,TRUE,KLK8,KLK8
ENSG00000141665,12425.167392190811,1.32135703585662,0.09276952377955941,2.1679280110197688e-46,2.5612205752042337e-45,4.781798813906304e-42,TRUE,FBXO15,FBXO15
ENSG00000100207,367343.9941997179,-0.6033260745276758,0.0422684622072892,2.216289113620949e-46,2.6169533714741578e-45,4.888468897913727e-42,FALSE,TCF20,TCF20
ENSG00000146147,3437.786947895028,-2.0092220467557023,0.1415698520186205,2.2455671647512052e-46,2.6501056689629394e-45,4.9530474952917334e-42,TRUE,MLIP,MLIP
ENSG00000161798,108503.13672892997,-2.9611335410734236,0.20873188863488518,2.413859258895461e-46,2.847192175051186e-45,5.324249367345718e-42,TRUE,AQP5,AQP5
ENSG00000039319,326057.6123852594,0.5912274986088474,0.04145605188752232,2.455941055062967e-46,2.8952801630958776e-45,5.417069185152387e-42,FALSE,ZFYVE16,ZFYVE16
ENSG00000122008,142404.89972519968,0.6162614841156472,0.04323045844279606,2.5803654408404566e-46,3.0403376350757454e-45,5.691512052861795e-42,FALSE,POLK,POLK
ENSG00000112796,354532.6899536449,1.573111500250306,0.09911990850187807,2.611512313067187e-46,3.075393864886436e-45,5.760212708932295e-42,TRUE,ENPP5,ENPP5
ENSG00000117305,242274.4411322786,0.6384744480115839,0.04266266898559829,2.725320220893291e-46,3.207704808550871e-45,6.011238811224332e-42,FALSE,HMGCL,HMGCL
ENSG00000175938,200635.23899260812,0.8272873723328856,0.04992944094520498,2.7633143280972045e-46,3.250689287191469e-45,6.095042413484004e-42,FALSE,ORAI3,ORAI3
ENSG00000176170,176991.09558665368,-0.952966080469742,0.07562853574481178,2.785117817878998e-46,3.2745918821405684e-45,6.143134370895706e-42,FALSE,SPHK1,SPHK1
ENSG00000167964,61624.88941974171,1.403453368452046,0.09916908251847312,2.7937491549771084e-46,3.2829901497778414e-45,6.162172511133008e-42,TRUE,RAB26,RAB26
ENSG00000189091,1063586.8849374119,-0.621003557830968,0.043566299480399945,2.85860713219339e-46,3.3574173330558895e-45,6.30522975147896e-42,FALSE,SF3B3,SF3B3
ENSG00000109534,124795.47162597218,-0.5560900411140831,0.039386274268757945,2.8646696357276837e-46,3.362747107783157e-45,6.318601815524552e-42,FALSE,GAR1,GAR1
ENSG00000144231,255833.94995127124,-0.41311211764365924,0.030037945773067426,2.930433094945183e-46,3.438115041234356e-45,6.46365627752059e-42,FALSE,POLR2D,POLR2D
ENSG00000182185,48838.4104611518,-0.9725569408371098,0.06997176949277872,3.1508153625493056e-46,3.6947120920653923e-45,6.949753445175003e-42,FALSE,RAD51B,RAD51B
ENSG00000144043,661078.5631707279,-0.28965227160519147,0.026975801204694592,3.2883323014079247e-46,3.853918468233507e-45,7.25307455721546e-42,FALSE,TEX261,TEX261
ENSG00000261801,57557.519136588795,0.7802611808262014,0.05377169431031766,3.3046697158891885e-46,3.87100902407689e-45,7.289109992336783e-42,FALSE,LOXL1-AS1,LOXL1-AS1
ENSG00000130775,119891.49584006055,-0.8577182414624241,0.06732186297874425,3.3754279512401515e-46,3.9517948153133766e-45,7.445181432050402e-42,FALSE,THEMIS2,THEMIS2
ENSG00000127824,269266.8299334666,-1.016659381367001,0.07847591358753919,3.4307055596749025e-46,4.014380505556993e-45,7.567107252974933e-42,TRUE,TUBA4A,TUBA4A
ENSG00000163749,8518.988271060454,1.5875551233284269,0.1076975489839454,3.4454763092662046e-46,4.029526561690598e-45,7.599687095348468e-42,TRUE,CCDC158,CCDC158
ENSG00000232133,19612.1655928598,-0.7958229687355006,0.0569458668342814,3.556737966490173e-46,4.157444055478205e-45,7.845096932687374e-42,FALSE,IMPDH1P10,IMPDH1P10
ENSG00000259431,200128.17894804038,0.6901588805784229,0.04695582032908842,3.773741485508547e-46,4.408761437810489e-45,8.323741594586202e-42,FALSE,THTPA,THTPA
ENSG00000187605,262686.11473036296,-0.7105579540302045,0.04994490910644129,3.811918697980095e-46,4.451005331992957e-45,8.407949072134695e-42,FALSE,TET3,TET3
ENSG00000173894,154889.6131885106,-1.5026589733468263,0.10986209933848573,4.024497514235729e-46,4.696737654576586e-45,8.876834167149747e-42,TRUE,CBX2,CBX2
ENSG00000213057,6330.584876059624,1.0525735471778703,0.07414213895587951,4.0810695277420985e-46,4.760240643755022e-45,9.001615057340747e-42,TRUE,C1orf220,C1orf220
ENSG00000167695,82007.29904313353,-0.7907166183459875,0.055636533111059726,4.268274868234259e-46,4.975157461090552e-45,9.414533876864306e-42,FALSE,TLCD3A,TLCD3A
ENSG00000131351,55088.06052694449,-0.6879933211560889,0.04864681407057938,4.269834099761715e-46,4.975157461090552e-45,9.417973073844415e-42,FALSE,HAUS8,HAUS8
ENSG00000106686,25208.82289391648,0.8490393093485764,0.05857601134292819,4.278105316747269e-46,4.982163092475951e-45,9.436216897149452e-42,FALSE,SPATA6L,SPATA6L
ENSG00000051128,216882.28401084157,-0.8426821219228828,0.06705662986829139,4.845105351781148e-46,5.639498086767113e-45,1.0686848874423678e-41,FALSE,HOMER3,HOMER3
ENSG00000273679,6388.573541470059,-1.106245003510443,0.07868584871862012,5.113164357455374e-46,5.948368472172636e-45,1.1278106623239318e-41,TRUE,LOC441711,LOC441711
ENSG00000153162,23996.113641298118,-1.389740190553245,0.09820655205413815,5.2482454630485565e-46,6.101304432721573e-45,1.15760550178462e-41,TRUE,BMP6,BMP6
ENSG00000112559,208001.81880162042,-1.6095818105914683,0.11380459651189519,5.2501590485131904e-46,6.101304432721573e-45,1.1580275813305545e-41,TRUE,MDFI,MDFI
ENSG00000154864,169098.23668328635,1.8641555959864817,0.11644769596784482,5.299701533679312e-46,6.155635425400978e-45,1.168955167283646e-41,TRUE,PIEZO2,PIEZO2
ENSG00000141385,510316.99974493263,-0.5004603043436646,0.03519758272073173,5.418467768748149e-46,6.290270714488311e-45,1.195151435752779e-41,FALSE,AFG3L2,AFG3L2
ENSG00000149534,20111.79817520131,1.762244998611089,0.12525738098643405,5.4708091206361e-46,6.347692623559729e-45,1.2066963677387046e-41,TRUE,MS4A2,MS4A2
ENSG00000099810,253375.4249342254,-0.5567138505590069,0.04802558409016886,5.750965513616082e-46,6.669245338266558e-45,1.2684904633382992e-41,FALSE,MTAP,MTAP
ENSG00000215630,7161.403746173827,1.130434416667275,0.0796097739903561,6.573039459764947e-46,7.618577580874169e-45,1.4498153136403543e-41,TRUE,GUSBP9,GUSBP9
ENSG00000168411,256822.21711554535,-0.6764548271291106,0.047681495151969205,7.018282071508404e-46,8.130370149751096e-45,1.5480224765126087e-41,FALSE,RFWD3,RFWD3
ENSG00000121690,10811.812958533175,-1.097323489376753,0.07841844724779294,7.314396922144854e-46,8.468958158097064e-45,1.6133365291174904e-41,TRUE,DEPDC7,DEPDC7
ENSG00000102287,55770.422695829395,-1.9343707406278043,0.13708621994841683,7.332098812878642e-46,8.485000184452478e-45,1.6172410351566421e-41,TRUE,GABRE,GABRE
ENSG00000152661,1749663.6796535107,2.761528624753052,0.10034284152151729,8.253287441222305e-46,9.54602837394024e-45,1.8204276109104038e-41,TRUE,GJA1,GJA1
ENSG00000243478,1068.2157436970558,2.2185146397535465,0.15841021072984365,8.755418058026898e-46,1.012150189234273e-44,1.931182561058993e-41,TRUE,AOX2P,AOX2P
ENSG00000169035,68141.66818421564,-3.030899837706588,0.21503690114509882,8.961063100804437e-46,1.0353806642977656e-44,1.9765416881444347e-41,TRUE,KLK7,KLK7
ENSG00000108799,210429.06827281392,0.5596522270214842,0.039492406072830596,9.368776287957519e-46,1.0819219821124554e-44,2.0664709858347898e-41,FALSE,EZH1,EZH1
ENSG00000160180,1714528.9409460637,3.766484752208443,0.14544531172273772,9.474103143637713e-46,1.0935127840880012e-44,2.0897029303921704e-41,TRUE,TFF3,TFF3
ENSG00000105289,339452.0817723885,1.0834434350934787,0.06567700988391426,9.488338559984907e-46,1.09458307331374e-44,2.092842836175871e-41,TRUE,TJP3,TJP3
ENSG00000115325,114327.88345078393,0.9457349457296285,0.06701718328695692,1.1032201977158521e-45,1.2720192316266885e-44,2.433372790101855e-41,FALSE,DOK1,DOK1
ENSG00000138031,330047.92012876127,-0.6702238122637798,0.04735753121933504,1.1551427481763294e-45,1.3311903655446862e-44,2.54789835965253e-41,FALSE,ADCY3,ADCY3
ENSG00000065485,213527.3371490147,-0.6385883043118195,0.0451181481904002,1.1787832670707623e-45,1.3577244136699636e-44,2.6000422521779804e-41,FALSE,PDIA5,PDIA5
ENSG00000135775,341613.7253839586,0.6092750314837675,0.04060927568041924,1.2086050283603523e-45,1.3913466132851927e-44,2.665820111054429e-41,FALSE,COG2,COG2
ENSG00000107984,38188.12627045723,-2.4707792890569653,0.17562303762813586,1.2372626679888067e-45,1.4235942967047007e-44,2.729030266782911e-41,TRUE,DKK1,DKK1
ENSG00000167173,241070.16508878578,-0.6183641435154906,0.04370774193806047,1.3126715429757188e-45,1.5095722744220766e-44,2.895359622341543e-41,FALSE,C15orf39,C15orf39
ENSG00000127252,15523.736276951862,-1.8447362675471943,0.13215209070281123,1.3534863074057941e-45,1.555698149163606e-44,2.98538474824496e-41,TRUE,PLAAT1,PLAAT1
ENSG00000163399,4236652.2294796,0.735849738485896,0.0435943055837718,1.414266681692192e-45,1.6247125103169105e-44,3.119448019808468e-41,FALSE,ATP1A1,ATP1A1
ENSG00000141837,11961.906062215685,-1.1847858450767974,0.08479090184770877,1.418563997020126e-45,1.6288009412947903e-44,3.1289266082272923e-41,TRUE,CACNA1A,CACNA1A
ENSG00000108950,75547.67922797514,-1.084790975221019,0.0808510642805175,1.47145235312382e-45,1.688648519919464e-44,3.2455824552852096e-41,TRUE,FAM20A,FAM20A
ENSG00000198805,289785.97373108193,-0.7955156710121883,0.056324381283690016,1.4905384902911923e-45,1.709662375473366e-44,3.287680748035283e-41,FALSE,PNP,PNP
ENSG00000085662,209327.83853634,-0.8044321560457156,0.05825065172770342,1.4945095563259644e-45,1.7133262621560185e-44,3.2964397283881795e-41,FALSE,AKR1B1,AKR1B1
ENSG00000163249,115021.73965329156,-0.6321522724139507,0.04472749985359783,1.5849820551464062e-45,1.8161012566423004e-44,3.4959949190364283e-41,FALSE,CCNYL1,CCNYL1
ENSG00000175267,4531.916509863492,2.085385809082838,0.14711798194569212,1.593529953051568e-45,1.8249475687673126e-44,3.5148490174458437e-41,TRUE,VWA3A,VWA3A
ENSG00000129518,260690.09679751392,0.49410749329683634,0.03494351688798894,1.59557770983223e-45,1.8263444497026207e-44,3.51936575457695e-41,FALSE,EAPP,EAPP
ENSG00000125821,213475.827247548,-0.43066476997322645,0.041630069789535304,1.7826729961467438e-45,2.0394407819506604e-44,3.932041827600873e-41,FALSE,DTD1,DTD1
